RowId,RssdId,ParentId,InstitutionName,InstitutionType,City,StateOrCountry
183,3685604,480228,BELLA VISTA TOWNHOMES LIMITED PARTNERSHIP,Domestic Entity Other,ALBUQUERQUE,NM
184,5618941,480228,1675 WESTCHESTER AVENUE ASSOCIATES LLC,Domestic Entity Other,NEW YORK,NY
185,5491957,480228,"MAGNOLIA VILLAS, L.P.",Domestic Entity Other,SAN RAFAEL,CA
186,5618932,480228,"5TH AND HOWARD ASSOCIATES, L.P.",Domestic Entity Other,SAN FRANCISCO,CA
187,4672740,480228,"LANGSTON PARK APARTMENTS, LLC",Domestic Entity Other,CHRISTIANSBURG,VA
188,5491966,480228,"CARLTON VIEWS III, LLC",Domestic Entity Other,RICHMOND,VA
189,5618923,480228,"NODA MILL II MT, LLC",Domestic Entity Other,BOSTON,MA
190,5137639,480228,"PAUL WILLIAMS APARTMENTS, L.P.",Domestic Entity Other,LOS ANGELES,CA
191,5491939,480228,"WESTMINSTER WAY ASSOCIATES, LLC",Domestic Entity Other,ROCHESTER,NY
192,4889847,480228,"PRESTWICK-LH I, L.P.",Domestic Entity Other,ATLANTA,GA
193,4672759,480228,"LIHTC FUND 2014-2, LLC",Domestic Entity Other,SAINT LOUIS,MO
194,5491948,480228,FLAMINGO APARTMENTS LLC,Domestic Entity Other,ANNAPOLIS,MD
195,5881183,480228,"PINNACLE 441 PHASE 2, LLC",Domestic Entity Other,MIAMI,FL
196,5512535,480228,"MERCY HOUSING CALIFORNIA 87, L.P.",Domestic Entity Other,SAN FRANCISCO,CA
197,5528929,480228,NH WLY LP,Domestic Entity Other,HOUSTON,TX
198,5512544,480228,"BANC OF AMERICA HOUSING FUND XIII LIMITED PARTNERSHIP, LLLP, THE",Domestic Entity Other,COLUMBIA,MD
199,5111134,480228,UNION TERMINAL LLC,Domestic Entity Other,CINCINNATI,OH
200,2604327,480228,FLEET DEVELOPMENT VENTURES L.L.C.,Domestic Entity Other,BOSTON,MA
201,5610842,480228,"JERSEYVILLE DIAMOND DEVELOPMENT, LLC",Domestic Entity Other,LINCOLNWOOD,IL
202,3898673,480228,BOSTON NEGOCIOS E PARTICIPACOES LTDA.,International Nonbank Sub of Domestic Entities,SAO PAULO,BRAZIL                                  
203,5492039,480228,ST. LOUIS EQUITY FUND 2006 L.L.C.,Domestic Entity Other,SAINT LOUIS,MO
204,4562270,480228,1100 OCEAN AVENUE LIMITED PARTNERSHIP,Domestic Entity Other,SAN FRANCISCO,CA
205,5512517,480228,"OT OWNER, LLC",Domestic Entity Other,WALTHAM,MA
206,5528901,480228,HUDSON HOUSING TAX CREDIT FUND XCVI LLC,Domestic Entity Other,NEW YORK,NY
207,5610833,480228,"HERITAGE SENIOR RESIDENCES, L.P.",Domestic Entity Other,MIAMI,FL
208,5528899,480228,TINTON FALLS VETERANS HOUSING LLC,Domestic Entity Other,BOSTON,MA
209,5512526,480228,YWCA CM MASTER TENANT LLC,Domestic Entity Other,WORCESTER,MA
210,5528910,480228,"SPRINGFIELD CROSSINGS, LLC",Domestic Entity Other,WINTER GARDEN,FL
211,5610824,480228,"NORTHLAKE SENIOR AFFORDABLE, LP",Domestic Entity Other,SACRAMENTO,CA
212,3898721,480228,"EAST LAKE/DECATUR RENTAL III, LP",Domestic Entity Other,CHICAGO,IL
213,4996400,480228,SHOE SHOP LIMITED PARTNERSHIP,Domestic Entity Other,EAST BOSTON,MA
214,5610815,480228,PARKSIDE APARTMENTS DELANO LP,Domestic Entity Other,BAKERSFIELD,CA
215,5492020,480228,ST. LOUIS EQUITY FUND 2007 L.L.C.,Domestic Entity Other,SAINT LOUIS,MO
216,5610806,480228,"WRDG T3D, LP",Domestic Entity Other,TAMPA,FL
217,4996389,480228,U.S.A. INSTITUTIONAL TAX CREDIT FUND CIX L.P.,Domestic Entity Other,GREENWICH,CT
218,4717865,480228,"BOCAGE APARTMENTS, L.P.",Domestic Entity Other,OKLAHOMA CITY,OK
219,5512487,480228,"LIBERTY SQUARE PHASE THREE, LLC",Domestic Entity Other,MIAMI,FL
220,5512496,480228,BERKADIA HOUSING PARTNERSHIP IV 2020 LLC,Domestic Entity Other,PHILADELPHIA,PA
221,5492011,480228,ST. LOUIS EQUITY FUND 2005 L.L.C.,Domestic Entity Other,SAINT LOUIS,MO
222,5610794,480228,"SOUTH WESTERN SH, L.P.",Domestic Entity Other,SAN DIEGO,CA
223,5442968,480228,"LIBERTY SQUARE PHASE TWO, LLC",Domestic Entity Other,MIAMI,FL
224,3872123,480228,326 RIVERDALE OWNERS LLC,Domestic Entity Other,LARCHMONT,NY
225,5535123,480228,RAYMOND JAMES HOUSING OPPORTUNITIES FUND 68 L.L.C.,Domestic Entity Other,SAINT PETERSBURG,FL
226,5535132,480228,"BRISAS DEL ESTE PHASE TWO, LLC",Domestic Entity Other,MIAMI,FL
227,5535114,480228,RAYMOND JAMES HOUSING OPPORTUNITIES FUND 69 L.L.C.,Domestic Entity Other,SAINT PETERSBURG,FL
228,3872114,480228,"WOODLANDS BARKLEY, LLC",Domestic Entity Other,ROCHESTER,NY
229,5528965,480228,"BALIHTC 2020-2, LLC",Domestic Entity Other,SAINT LOUIS,MO
230,2483586,480228,"BANK OF AMERICA MORTGAGE SECURITIES, INC.",Domestic Entity Other,CHARLOTTE,NC
231,3939688,480228,"ENCINO POINTE, LTD.",Domestic Entity Other,AUSTIN,TX
232,5442959,480228,MISSOURI AND BUNDY HOUSING LP,Domestic Entity Other,LOS ANGELES,CA
233,5528974,480228,"WALZEM APARTMENTS, LLC THE",Domestic Entity Other,MERRIAM,KS
234,4890003,480228,"LANDINGS AT BELLE MEADOWS, L.P., THE",Domestic Entity Other,INDIANAPOLIS,IN
235,3456363,480228,"BA CREDIT CARD FUNDING, LLC",Domestic Entity Other,CHARLOTTE,NC
236,5535093,480228,"500 MASTER TENANT, LLC",Domestic Entity Other,WESTPORT,CT
237,5528947,480228,"BOA USB NMTC FUND 2020-2, LLC",Domestic Entity Other,SAINT LOUIS,MO
238,5535105,480228,"HAYWARD MISSION META, L.P.",Domestic Entity Other,LOS ANGELES,CA
239,2887045,480228,GLENEAGLES TRADING LLC,Finance Company,CHARLOTTE,NC
240,5528956,480228,"BT OWNER, LLC",Domestic Entity Other,WALTHAM,MA
241,4562300,480228,"GREEN TURNKEY PLAZA, LTD.",Domestic Entity Other,MIAMI,FL
242,4889986,480228,"PALM TRITON, LLC",Domestic Entity Other,LEVITTOWN,NY
243,3503502,480228,RAYMOND JAMES HOUSING OPPORTUNITIES FUND 3 L.L.C.,Domestic Entity Other,SAINT PETERSBURG,FL
244,2905501,480228,MUIRFIELD TRADING LLC,Finance Company,CHARLOTTE,NC
245,5610851,480228,"AXIA TECHNOLOGIES, INC.",Domestic Entity Other,SANTA BARBARA,CA
246,4889977,480228,"PALO ALTO APARTMENTS, LTD.",Domestic Entity Other,SAN ANTONIO,TX
247,5535084,480228,"ARDC CITY BASE, LTD.",Domestic Entity Other,SAN ANTONIO,TX
248,4562298,480228,"HOLLYBUSH PRESERVATION PARTNERS, L.P.",Domestic Entity Other,WASHINGTON,DC
249,4815819,480228,CONCERN MIDDLE ISLAND LLC,Domestic Entity Other,MEDFORD,NY
250,4232135,480228,"FOUNTAINS AT SAN REMO COURT PARTNERS, LTD.",Domestic Entity Other,WINTER PARK,FL
251,5141467,480228,"MERCY HOUSING CALIFORNIA 77, L.P.",Domestic Entity Other,SAN FRANCISCO,CA
252,5561300,480228,"OAKLAND CIVIC MASTER TENANT, LLC",Domestic Entity Other,EMERYVILLE,CA
253,5309409,480228,"MERRITT MILL ROAD, LLC",Domestic Entity Other,BALTIMORE,MD
254,3464108,480228,"SEMPRA SECTION 42, LLC",Domestic Entity Other,SAN FRANCISCO,CA
255,5561298,480228,"NEWTOWNE 20, LLC",Domestic Entity Other,BALTIMORE,MD
256,4232162,480228,RICHMOND HILL HOUSING LIMITED PARTNERSHIP,Domestic Entity Other,FLORAL PARK,NY
257,5692361,480228,"MORRIS MANOR, LLLP",Domestic Entity Other,DELRAY BEACH,FL
258,4815828,480228,LOCUST MANOR FAMILY RESIDENCE II LIMITED PARTNERSHIP,Domestic Entity Other,LEVITTOWN,NY
259,5141458,480228,"ANTHONY PLACE YORKVILLE, LP",Domestic Entity Other,NORTHBROOK,IL
260,5561289,480228,WESTBROOK III HOUSING LLC,Domestic Entity Other,KINGSTON,PA
261,4203434,480228,"SP TWO, LTD.",Domestic Entity Other,TAMPA,FL
262,4453284,480228,"SPRINGFIELD VILLAGE SENIOR RESIDENCES, L.P.",Domestic Entity Other,MONTCLAIR,NJ
263,4815789,480228,"BIRCHES AT SCHOHARIE, L.P.",Domestic Entity Other,KINGSTON,NY
264,5692352,480228,"PRESERVATION SQUARE IIB, LP",Domestic Entity Other,SAINT LOUIS,MO
265,4750246,480228,"FC SW HOUSING, LP",Domestic Entity Other,AUSTIN,TX
266,5561270,480228,HORIZON TC HOUSING LLC,Domestic Entity Other,SPOKANE,WA
267,5692343,480228,"MP DOWNTOWN SAN MATEO ASSOCIATES, L.P.",Domestic Entity Other,FOSTER CITY,CA
268,4232117,480228,"HFI DEERBROOK PLACE APARTMENTS, L.P.",Domestic Entity Other,HOUSTON,TX
269,5692334,480228,"SUSSEX VOA AFFORDABLE HOUSING, LLC",Domestic Entity Other,ALEXANDRIA,VA
270,5561261,480228,"POLARIS AT TC, LLC",Domestic Entity Other,SPOKANE,WA
271,5692325,480228,"AMARYLLIS PARK PLACE II, LLC",Domestic Entity Other,DELRAY BEACH,FL
272,5082029,480228,"AMERICAN TAX CREDIT FUND 2017-A, LLC",Domestic Entity Other,COLUMBUS,OH
273,5188529,480228,"CARENA ASSOCIATES, L.P.",Domestic Entity Other,BERKELEY,CA
274,4815798,480228,"SPRINGS APARTMENTS, THE LIMITED PARTNERSHIP",Domestic Entity Other,ARLINGTON,VA
275,4363271,480228,"WHITTIER FAMILY APARTMENTS, L.P.",Domestic Entity Other,LONG BEACH,CA
276,3914751,480228,ML 35 LLC,Domestic Entity Other,NEW YORK,NY
277,5592096,480228,"MARIPOSA LILY, L.P.",Domestic Entity Other,WEST HOLLYWOOD,CA
278,4363280,480228,RAYMOND JAMES HOUSING OPPORTUNITIES FUND 25 L.L.C.,Domestic Entity Other,SAINT PETERSBURG,FL
279,4901897,480228,"HERITAGE PARK GROUP PARTNERS, LTD.",Domestic Entity Other,WINTER PARK,FL
280,5215265,480228,"21205 CARSON ARTS, L.P.",Domestic Entity Other,LOS ANGELES,CA
281,5592087,480228,"AMERICAN TAX CREDIT FUND 2021-A, LLC",Domestic Entity Other,COLUMBUS,OH
282,4232210,480228,"LIHTC FUND 2010-6, LLC",Domestic Entity Other,SAINT LOUIS,MO
283,5723162,480228,"AMCAL SOMIS RANCH FUND, L.P.",Domestic Entity Other,AGOURA HILLS,CA
284,4414490,480228,RUFUS KING COURT LIMITED PARTNERSHIP,Domestic Entity Other,FLORAL PARK,NY
285,4660251,480228,"LAFAYETTE PLAZA APARTMENTS, LP",Domestic Entity Other,HOUSTON,TX
286,5592078,480228,"SAN MARCOS HEIGHTS, LLC",Domestic Entity Other,DELRAY BEACH,FL
287,5723153,480228,"MERCY HOUSING CALIFORNIA 95, L.P.",Domestic Entity Other,SAN FRANCISCO,CA
288,5309445,480228,"BOA BROWN PACKING INVESTMENT FUND, LLC",Domestic Entity Other,GREENVILLE,SC
289,4901918,480228,DIAMOND STREET HOUSING PARTNERSHIP II LP,Domestic Entity Other,KINGSTON,PA
290,4520980,480228,"SOL Y LUNA, L.P.",Domestic Entity Other,LOS ANGELES,CA
291,4420642,480228,"1208 NORTH 28TH STREET, LLC",Domestic Entity Other,RICHMOND,VA
292,5309454,480228,"FORT APACHE SENIORS, LLC",Domestic Entity Other,LAS VEGAS,NV
293,4901909,480228,165 WINTER STREET APARTMENTS LLC,Domestic Entity Other,BOSTON,MA
294,5723144,480228,"SMV HOUSING, L.P.",Domestic Entity Other,LOS ANGELES,CA
295,5141494,480228,"988 EAST 180 STREET ASSOCIATES, L.P.",Domestic Entity Other,NEW YORK,NY
296,3638299,480228,BODIAM HILL LIMITED,International Nonbank Sub of Domestic Entities,LONDON,ENGLAND                                 
297,5309427,480228,"BOA FNC INVESTMENT FUND, LLC",Domestic Entity Other,BOSTON,MA
298,5723135,480228,"CENTRAL AVENUE HOUSING, LP",Domestic Entity Other,GARDENA,CA
299,5309436,480228,"DEKALB ABBINGTON RESERVE, LP",Domestic Entity Other,ATLANTA,GA
300,5141506,480228,10 MINERVA PLACE L.P.,Domestic Entity Other,NEW YORK,NY
301,4232180,480228,"SHADY OAKS HOUSING, LP",Domestic Entity Other,AUSTIN,TX
302,5309418,480228,"CDS CICERO SENIOR LIVING, LLC",Domestic Entity Other,WEBSTER,NY
303,3464210,480228,MORTGAGE EQUITY CONVERSION ASSET CORPORATION,Domestic Entity Other,WILMINGTON,DE
304,4520962,480228,LOSFELIZ51 LP,Domestic Entity Other,NEWBURY PARK,CA
305,5141485,480228,WILFRID PROPERTIES LLC,Domestic Entity Other,ASTORIA,NY
306,5561319,480228,"LAS FLORES APARTMENTS, L.P.",Domestic Entity Other,SANTA MONICA,CA
307,3322936,480228,"RI HOUSING EQUITY POOL, L.P.",Domestic Entity Other,PROVIDENCE,RI
308,3871809,480228,"FOXWOOD PRESERVATION PARTNERS, L.P.",Domestic Entity Other,WASHINGTON,DC
309,5723229,480228,"BARRY FAMILY HOUSING, L.P.",Domestic Entity Other,SAN DIEGO,CA
310,5743713,480228,COTE VILLAGE LIMITED PARTNERSHIP,Domestic Entity Other,BOSTON,MA
311,5215322,480228,"WDSE, L.P.",Domestic Entity Other,LOS ANGELES,CA
312,3931196,480228,"VILLAS AT PERUQUE HILLS I, L.P.",Domestic Entity Other,CHESTERFIELD,MO
313,3322945,480228,USA INSTITUTIONAL TAX CREDIT FUND XVII,Domestic Entity Other,GREENWICH,CT
314,4660297,480228,"WF MASTER TENANT, LLC",Domestic Entity Other,CHICAGO,IL
315,3871797,480228,"WINGATE MANOR I, L.P.",Domestic Entity Other,CHESTERFIELD,MO
316,5755994,480228,"HARMONY AT THE PARK TWO, LLC",Domestic Entity Other,OREGON,WI
317,3243068,480228,APOLLO TAX CREDIT FUND-XXIX LIMITED PARTNERSHIP,Domestic Entity Other,CLEVELAND,OH
318,4758028,3243068,"SAN FERNANDO SENIOR HOUSING, L.P.",Domestic Entity Other,SAN FERNANDO,CA
319,5743704,480228,BROCK BRIDGE LANDING LIMITED PARTNERSHIP,Domestic Entity Other,COLUMBUS,OH
320,5301319,480228,"REVELLO HOUSING, LLC",Domestic Entity Other,DUBLIN,OH
321,5743692,480228,HUDSON HOUSING TAX CREDIT FUND CI LP,Domestic Entity Other,NEW YORK,NY
322,5755985,480228,RESERVE AT MAYFIELD LLC,Domestic Entity Other,WEST CHESTER,OH
323,5215304,480228,"WASHINGTON STREET APARTMENTS, L.P.",Domestic Entity Other,INDIO,CA
324,5301328,480228,"BOA USB NMTC FUND 2018-2, LLC",Domestic Entity Other,SAINT LOUIS,MO
325,5788741,480228,TRYON VEHICLE TITLING TRUST,Domestic Entity Other,CHARLOTTE,NC
326,5743683,480228,MHMP 16 NORTHFIELD LLLP,Domestic Entity Other,DENVER,CO
327,5215313,480228,"SP COMMONS, L.P.",Domestic Entity Other,BERKELEY,CA
328,5723210,480228,"VENTURA VETERANS, L.P.",Domestic Entity Other,LOS ANGELES,CA
329,5755976,480228,"ROCKLIN 688, L.P.",Domestic Entity Other,ROSEVILLE,CA
330,2323516,480228,"BANC OF AMERICA E-COMMERCE HOLDINGS, INC.",Domestic Entity Other,CHARLOTTE,NC
331,4901936,480228,CEDARS OF CHILI LLC,Domestic Entity Other,BOSTON,MA
332,5215283,480228,"AMCAL 1440 SANTA ANA FUND, LP",Domestic Entity Other,AGOURA HILLS,CA
333,5723201,480228,GOLDEN PIERCE HOUSING PARTNERS L.P.,Domestic Entity Other,RANCHO CUCAMONGA,CA
334,4363299,480228,U.S.A. INSTITUTIONAL TAX CREDIT FUND LXXXVI L.P.,Domestic Entity Other,GREENWICH,CT
335,5723199,480228,"SANTA ROSA 669, L.P.",Domestic Entity Other,ROSEVILLE,CA
336,3685471,480228,AD PRICE I LLC,Domestic Entity Other,BUFFALO,NY
337,3685462,480228,CORFE HILL LIMITED,International Nonbank Sub of Domestic Entities,LONDON,ENGLAND                                 
338,4901927,480228,UPHAMS CORNER LIMITED PARTNERSHIP,Domestic Entity Other,BOSTON,MA
339,5215292,480228,"AMERICAN TAX CREDIT FUND 2018-A, LLC",Domestic Entity Other,COLUMBUS,OH
340,4660260,480228,"LONG BEACH & 21ST, L.P.",Domestic Entity Other,LOS ANGELES,CA
341,4520999,480228,"BHC SAGE PARK, L.P.",Domestic Entity Other,SAN FRANCISCO,CA
342,4097071,480228,"HIGHLANDS-NEWNAN, LIMITED PARTNERSHIP",Domestic Entity Other,PORTLAND,ME
343,5743674,480228,"HARMONY AT STONECREST, LP",Domestic Entity Other,WINTER GARDEN,FL
344,4420651,480228,"3555 WHITTIER PARTNERS, L.P.",Domestic Entity Other,LONG BEACH,CA
345,5592108,480228,"FC ZILKER HOUSING, LP",Domestic Entity Other,AUSTIN,TX
346,4901954,480228,"TEMPE HOUSING, LLC",Domestic Entity Other,DUBLIN,OH
347,5723180,480228,"ORLANDO LEASED HOUSING ASSOCIATES XIII, LLLP",Domestic Entity Other,RIVIERA BEACH,FL
348,5743665,480228,"BALIHTC 2022-2, LLC",Domestic Entity Other,SAINT LOUIS,MO
349,4097080,480228,"AMCAL MIRANDELA FUND, L.P.",Domestic Entity Other,AGOURA HILLS,CA
350,5215274,480228,"VILLAS ON THE PARK SAN JOSE, L.P.",Domestic Entity Other,SAN DIEGO,CA
351,4521026,480228,"PINE VALLEY RESIDENTIAL, LLC",Domestic Entity Other,WALTHAM,MA
352,4232247,480228,"SEABOARD SQUARE II, L.P.",Domestic Entity Other,PORTSMOUTH,VA
353,4660288,480228,REACH GATEWAY SENIOR HOUSING LIMITED PARTNERSHIP,Domestic Entity Other,PORTLAND,OR
354,5723171,480228,U.S.A. INSTITUTIONAL TAX CREDIT FUND CXLI L.P.,Domestic Entity Other,GREENWICH,CT
355,4521017,480228,"FREEPORT VB HOUSING, LP",Domestic Entity Other,PORT ARTHUR,TX
356,4660279,480228,"52ND DRIVE APARTMENTS, L.P.",Domestic Entity Other,LOS ANGELES,CA
357,5397657,480228,735 DAVIS SENIOR LP,Domestic Entity Other,SAN FRANCISCO,CA
358,3871863,480228,"SILSBEE OAKLEAF ESTATES, LP",Domestic Entity Other,PORT ARTHUR,TX
359,5397666,480228,88 BROADWAY FAMILY LP,Domestic Entity Other,SAN FRANCISCO,CA
360,4355212,480228,"LAKE SHERWOOD PHASES 6 - 8 GROUP PARTNERS, LTD.",Domestic Entity Other,WINTER PARK,FL
361,5205154,480228,"DENVER LEASED HOUSING ASSOCIATES VI, LLLP",Domestic Entity Other,PLYMOUTH,MN
362,4287630,480228,RICHMOND HILL HOUSING 2 LIMITED PARTNERSHIP,Domestic Entity Other,FLORAL PARK,NY
363,3824757,480228,"PHOEBUS SQUARE, L.P.",Domestic Entity Other,PORTSMOUTH,VA
364,1830099,480228,"BANC OF AMERICA INSURANCE SERVICES, INC.",Domestic Entity Other,BALTIMORE,MD
365,3824748,480228,"ARDC SAN MARCOS, LTD.",Domestic Entity Other,SAN ANTONIO,TX
366,3871845,480228,"KENTFIELD ASSOCIATES, A CALIFORNIA LIMITED PARTNERSHIP",Domestic Entity Other,SAN FRANCISCO,CA
367,3685480,480228,"BF GARDEN AMERICA TAX CREDIT FUND II, A LIMITED PARTNERSHIP",Domestic Entity Other,BOSTON,MA
368,5205136,480228,RAYMOND JAMES HOUSING OPPORTUNITIES FUND 52 L.L.C.,Domestic Entity Other,SAINT PETERSBURG,FL
369,4502632,480228,"HARMON VILLAS INVESTMENTS, L.P.",Domestic Entity Other,DALLAS,TX
370,3824784,480228,"BANK OF AMERICA AUTO RECEIVABLES SECURITIZATION, LLC",Domestic Entity Other,CHARLOTTE,NC
371,5215331,480228,"SOUTH SUNSHINE ASSOCIATES, L.P.",Domestic Entity Other,IRVINE,CA
372,5723247,480228,"MAUDELLE SHIREK, L.P.",Domestic Entity Other,BERKELEY,CA
373,3599493,480228,"TWO COUNTRY LANE WAXAHACHIE, LTD.",Domestic Entity Other,BENBROOK,TX
374,5723238,480228,"OLIVE STREET PARTNERS MASTER TENANT, LLC",Domestic Entity Other,MEMPHIS,TN
375,5215340,480228,"MP 21 SOLEDAD STREET, L.P.",Domestic Entity Other,FOSTER CITY,CA
376,4287612,480228,"AMCAL MISSION FUND, L.P.",Domestic Entity Other,AGOURA HILLS,CA
377,5743722,480228,CLARK COMMONS II LIMITED DIVIDEND HOUSING ASSOCIATION LLC,Domestic Entity Other,BUFFALO,NY
378,5428953,480228,"WATERMAN GARDENS PARTNERS 2, L.P.",Domestic Entity Other,RANCHO CUCAMONGA,CA
379,5971682,480228,WOODED LAKE APARTMENTS LTD.,Domestic Entity Other,CLEVELAND,OH
380,5947100,480228,"DECATUR ROME, LLC",Domestic Entity Other,LAS VEGAS,NV
381,5971673,480228,"OLD CUTLER VILLAGE PHASE 2, LLC",Domestic Entity Other,MIAMI,FL
382,5428962,480228,"ARMINTA META, L.P.",Domestic Entity Other,LOS ANGELES,CA
383,3802803,480228,TALON HILLS SENIORS LLC,Domestic Entity Other,HAYDEN,ID
384,3155648,480228,NORTHWEST FLORIDA BLACK BUSINESS INVESTMENT CORPORATION,Domestic Entity Other,TALLAHASSEE,FL
385,5449417,480228,U.S.A. INSTITUTIONAL TAX CREDIT FUND CXXXI L.P.,Domestic Entity Other,GREENWICH,CT
386,5449426,480228,"VISTA BALLONA, L.P.",Domestic Entity Other,SANTA MONICA,CA
387,3802791,480228,"STRATFORD MANOR, L.P.",Domestic Entity Other,CHESTERFIELD,MO
388,4947671,480228,RTH RESTORATION HOUSING LIMITED PARTNERSHIP,Domestic Entity Other,BOSTON,MA
389,5428944,480228,"ST. ANTON TASMAN EAST, LP",Domestic Entity Other,SACRAMENTO,CA
390,3802849,480228,CASA MORELOS LP,Domestic Entity Other,CHICAGO,IL
391,4492966,480228,"GARDEN GROVE GROUP PARTNERS, LTD.",Domestic Entity Other,WINTER PARK,FL
392,1173107,480228,BANKAMERICA NOMINEES (1993) PTE LTD,International Nonbank Sub of Domestic Entities,SINGAPORE,SINGAPORE                               
393,3155675,480228,PALM BEACH COUNTY BLACK BUSINESS INVESTMENT CORPORATION,Domestic Entity Other,RIVIERA BEACH,FL
394,5785272,480228,FOREST PARK FAMILY APARTMENTS LLC,Domestic Entity Other,CLEVELAND,OH
395,5162659,480228,"ORACLE SNELLVILLE 2017, LP",Domestic Entity Other,LOUISVILLE,KY
396,3155657,480228,"BLACK BUSINESS INVESTMENT FUND OF CENTRAL FLORIDA, INC.",Domestic Entity Other,ORLANDO,FL
397,3802830,480228,CORSAIR SACRAMENTO L.P.,Domestic Entity Other,SACRAMENTO,CA
398,5785263,480228,"HS-RPG ORONO MASTER TENANT, LLC",Domestic Entity Other,CHICAGO,IL
399,5785254,480228,"NORTHWEST FAMILY HOUSING, LLC",Domestic Entity Other,GARDENA,CA
400,4492993,480228,"SOUTH MIAMI PLAZA PRESERVATION, LLC",Domestic Entity Other,MIAMI,FL
401,4759221,480228,"POWDER SPRINGS ABBINGTON TRAIL, LP",Domestic Entity Other,ATLANTA,GA
402,4300481,480228,"RACE STREET LOFTS, LTD.",Domestic Entity Other,FORT WORTH,TX
403,3155666,480228,FIRST COAST BLACK BUSINESS INVESTMENT CORPORATION,Domestic Entity Other,JACKSONVILLE,FL
404,3802867,480228,NORDEN SACRAMENTO L.P.,Domestic Entity Other,SACRAMENTO,CA
405,5908240,480228,HILLS FARM FOUR LIMITED PARTNERSHIP,Domestic Entity Other,BOSTON,MA
406,3155684,480228,"TAMPA BAY BLACK BUSINESS INVESTMENT CORPORATION, INC.",Domestic Entity Other,TAMPA,FL
407,4493075,480228,"MONTCROSS SENIORS, LLC",Domestic Entity Other,CHARLOTTE,NC
408,2453235,480228,BANC OF AMERICA MERRILL LYNCH COMMERCIAL MORTGAGE INC.,Domestic Entity Other,CHARLOTTE,NC
409,5908231,480228,HILLS FARM NINE LIMITED PARTNERSHIP,Domestic Entity Other,BOSTON,MA
410,2889487,480228,"214 NORTH TRYON, LLC",Domestic Entity Other,CHARLOTTE,NC
411,5908222,480228,APAH TYSONS SOUTH FOUR LIMITED PARTNERSHIP,Domestic Entity Other,ARLINGTON,VA
412,5428980,480228,"ALLIANT TAX CREDIT FUND 100, LLC",Domestic Entity Other,WOODLAND HILLS,CA
413,5947128,480228,BARTLETT LOT D PRESERVATION ASSOCIATES LIMITED PARTNERSHIP,Domestic Entity Other,BOSTON,MA
414,5971703,480228,LUNA GREEN LLC,Domestic Entity Other,JERICHO,NY
415,5947119,480228,HUDSON HOUSING TAX CREDIT FUND CXI LP,Domestic Entity Other,NEW YORK,NY
416,5971691,480228,WASHINGTON PINE LLC,Domestic Entity Other,BOSTON,MA
417,3448591,480228,BOSTON FINANCIAL HOUSING INVESTMENTS IX A LIMITED PARTNERSHIP,Domestic Entity Other,BOSTON,MA
418,5428971,480228,MONTGOMERY LIHTC LLC,Domestic Entity Other,CLEVELAND,OH
419,4947699,480228,"BRINKLEY HILL ASSOCIATES, LLC",Domestic Entity Other,ROCHESTER,NY
420,5908316,480228,"PINNACLE AT LA CABANA, LLLP",Domestic Entity Other,MIAMI,FL
421,5097304,480228,"WESTSIDE COURTS HOUSING PARTNERS, L.P.",Domestic Entity Other,IRVINE,CA
422,5908307,480228,CREIGHTON PHASE A LLC,Domestic Entity Other,BOSTON,MA
423,4724573,480228,"ALLIANT TAX CREDIT FUND 78, LTD.",Domestic Entity Other,PALM BEACH,FL
424,5908295,480228,"CREA CORPORATE TAX CREDIT FUND 102, LP",Domestic Entity Other,INDIANAPOLIS,IN
425,4183844,480228,"KGR VILLAS AT EL DORADO APARTMENTS, L.P.",Domestic Entity Other,HOUSTON,TX
426,5476150,480228,BANC OF AMERICA COMMUNITY HOUSING INVESTMENT FUND XII LP,Domestic Entity Other,CHICAGO,IL
427,5908286,480228,"GREER MILL MASTER TENANT, LLC",Domestic Entity Other,TAYLORS,SC
428,5908277,480228,"ARDEA TWG, LLLP",Domestic Entity Other,INDIANAPOLIS,IN
429,783871,480228,BANKAMERICA INTERNATIONAL FINANCIAL CORPORATION,Edge Corporation - Investment,SAN FRANCISCO,CA
430,3904284,783871,MERRILL LYNCH (CAMBERLEY) LIMITED,International Nonbank Sub of Domestic Entities,LONDON,ENGLAND                                 
431,2683500,783871,N.B. (BAHAMAS) LTD.,Finance Company,NASSAU,"BAHAMAS, THE                            "
432,2683519,2683500,LBC LIMITED,International Nonbank Sub of Domestic Entities,NASSAU,"BAHAMAS, THE                            "
433,5346860,783871,"ADMINISTRADORA BA, S.A. DE C.V.",International Nonbank Sub of Domestic Entities,MEXICO CITY,MEXICO                                  
434,1174935,783871,BANKAMERICA NOMINEES LIMITED,International Nonbank Sub of Domestic Entities,LONDON,ENGLAND                                 
435,3898673,783871,BOSTON NEGOCIOS E PARTICIPACOES LTDA.,International Nonbank Sub of Domestic Entities,SAO PAULO,BRAZIL                                  
436,5166264,783871,BANA AVIATION IOM LLC,International Nonbank Sub of Domestic Entities,DOUGLAS,ISLE OF MAN                             
437,4460376,783871,FIA JERSEY HOLDINGS LIMITED,International Nonbank Sub of Domestic Entities,CHESTER,UNITED KINGDOM  (OTHER)                 
438,5449408,783871,BANK OF AMERICA (LBAC) PENSION TRUSTEES LIMITED,International Nonbank Sub of Domestic Entities,LONDON,UNITED KINGDOM  (OTHER)                 
