RowId,RssdId,ParentId,InstitutionName,InstitutionType,City,StateOrCountry
488,5009268,480228,RAYMOND JAMES HOUSING OPPORTUNITIES FUND 40 L.L.C.,Domestic Entity Other,ST. PETERSBURG,FL
489,3448715,480228,"BA LEASING BSC, LLC",Finance Company,SAN FRANCISCO,CA
490,5676905,480228,OAKWOOD NORTH FOUR LIMITED PARTNERSHIP,Domestic Entity Other,ARLINGTON,VA
491,3952061,480228,FOREST PARK CONDOMINIUMS LIMITED PARTNERSHIP,Domestic Entity Other,BOSTON,MA
492,3673535,480228,"MS GUARANTEED TAX CREDIT FUND XXV, LLC",Domestic Entity Other,LANSING,MI
493,4348111,3673535,GREAT LAKES CAPITAL FUND FOR HOUSING LIMITED PARTNERSHIP XVI-2,Domestic Entity Other,LANSING,MI
494,4836476,4348111,NORTHLAND MEADOW LIMITED DIVIDEND HOUSING ASSOCIATION LIMITED PARTNERSHIP,Domestic Entity Other,PORTAGE,MI
495,4836560,4348111,"OLEN PARK SENIOR VILLAGE, LLC",Domestic Entity Other,STEVENS POINT,WI
496,4836980,4348111,"AUBREY MEADOWS, L.P.",Domestic Entity Other,FORT WAYNE,IN
497,4821034,4348111,DANISH VILLAGE LIMITED DIVIDEND HOUSING ASSOCIATION LIMITED PARTNERSHIP,Domestic Entity Other,DETROIT,MI
498,4839534,4348111,"WHITMAN CROSSING, LLC",Domestic Entity Other,WESTERVILLE,OH
499,4821502,4348111,COBBLESTONE VILLAGE LIMITED DIVIDEND HOUSING ASSOCIATION LIMITED PARTNERSHIP,Domestic Entity Other,SAN JUAN CAPISTRANO,CA
500,4821520,4348111,ARBORS AT EAGLE CREST II LIMITED DIVIDEND HOUSING ASSOCIATION LIMITED PARTNERSHIP,Domestic Entity Other,SOUTH PORTLAND,ME
501,4821632,4348111,"ASHBURY POINTE II, L.P.",Domestic Entity Other,INDIANAPOLIS,IN
502,4867528,480228,VRE II LLC,Domestic Entity Other,AIKEN,SC
503,4001229,480228,"LAKEWOOD POINTE, LTD.",Domestic Entity Other,WINTER PARK,FL
504,5443040,480228,"SAILBOAT BEND II, LTD.",Domestic Entity Other,MIAMI,FL
505,5449181,480228,"COPPER GATE APARTMENTS, LLC",Domestic Entity Other,SPOKANE,WA
506,3155367,480228,"BANC OF AMERICA STRUCTURED NOTES, INC.",Domestic Entity Other,CHARLOTTE,NC
507,4459987,480228,"LINDEN KNOLLS RESIDENCE, LLC",Domestic Entity Other,LAKE SUCCESS,NY
508,4001247,480228,RAYMOND JAMES HOUSING OPPORTUNITIES FUND 13 L.L.C.,Domestic Entity Other,ST. PETERSBURG,FL
509,1918399,480228,"CARD PROCESSING RESELLER, INC.",Data Processing Servicer,WILMINGTON,DE
510,4459996,480228,COASTSIDE SENIOR HOUSING LIMITED PARTNERS,Domestic Entity Other,HALF MOON BAY,CA
511,4867500,480228,SACRAMENTO AND THOMAS LIMITED PARTNERSHIP,Domestic Entity Other,CHICAGO,IL
512,3046876,480228,RAYMOND JAMES HOUSING OPPORTUNITIES FUND 1 L.L.C.,Domestic Entity Other,ST. PETERSBURG,FL
513,4867498,480228,ICVN AGE RESTRICTED LLC,Domestic Entity Other,BOSTON,MA
514,3161564,480228,"BANC OF AMERICA MORTGAGE SECURITIES, INC.",Domestic Entity Other,CHARLOTTE,NC
515,4867519,480228,ROSEWOOD PLAZA LIMITED PARTNERSHIP,Domestic Entity Other,PORTLAND,OR
516,3046858,480228,BANC OF AMERICA PREFERRED FUNDING CORPORATION,Finance Company,CHARLOTTE,NC
517,3673544,480228,"MS GUARANTEED TAX CREDIT FUND XXVI, LLC",Domestic Entity Other,LANSING,MI
518,4330415,3673544,GREAT LAKES CAPITAL FUND FOR HOUSING LIMITED PARTNERSHIP XVI-3,Domestic Entity Other,LANSING,MI
519,4836083,4330415,PARK HILL APARTMENT ASSOCIATES LIMITED PARTNERSHIP,Domestic Entity Other,WEQUON,WI
520,4836001,4330415,"LANCASTER SENIOR VILLAGE, LLC",Domestic Entity Other,STEVENS POINT,WI
521,4838621,4330415,T J CLARENDON GLEN LIMITED DIVIDEND HOUSING ASSOCIATION LIMITED PARTNERSHIP,Domestic Entity Other,LANSING,MI
522,4836506,4330415,NOTINGRAC LIMITED DIVIDEND HOUSING ASSOCIATION LLC,Domestic Entity Other,SOUTHFIELD,MI
523,4836748,4330415,"RIVER CITY SENIOR VILLAGE, LLC",Domestic Entity Other,STEVENS POINT,WI
524,4820569,4330415,"EVERGREEN STREATOR, LP",Domestic Entity Other,BLOOMINGTON,IL
525,4836944,4330415,MEADOW HILLS LIMITED DIVIDEND HOUSING ASSOCIATION LIMITED PARTNERSHIP,Domestic Entity Other,FREMONT,MI
526,4836962,4330415,"MLK HOMES II, L.P.",Domestic Entity Other,INDIANAPOLIS,IN
527,4839084,4330415,SENIOR WEDGEWOOD LIMITED DIVIDEND HOUSING ASSOCIATION LIMITED PARTNERSHIP,Domestic Entity Other,FREMONT,MI
528,4820680,4330415,FRIENDSHIP LIMITED PARTNERSHIP,Domestic Entity Other,KALAMAZOO,MI
529,4820774,4330415,"EVERGREEN LITCHFIELD, LP",Domestic Entity Other,BLOOMINGTON,IL
530,4820970,4330415,"EAGLE RIDGE OF DECATUR SLF II, LLC",Domestic Entity Other,FORSYTH,IL
531,4820934,4330415,"DELPHI HOUSING FOR SENIORS, L.P.",Domestic Entity Other,LAFAYETTE,IN
532,4821397,4330415,CHARRING SQUARE-2006 LIMITED DIVIDEND HOUSING ASSOCIATION LIMITED PARTNERSHIP,Domestic Entity Other,LANSING,MI
533,2125279,480228,BANKAMERICA SPECIAL ASSETS CORPORATION,Domestic Entity Other,SAN FRANCISCO,CA
534,2039264,480228,"PINEHURST TRADING, INC.",Finance Company,CHARLOTTE,NC
535,3627547,2039264,BIRCHWOOD FUNDING LLC,Finance Company,CHARLOTTE,NC
536,3643882,2039264,MITCHELL FUNDING LLC,Finance Company,CHARLOTTE,NC
537,3643864,2039264,MEDITERRANEAN FUNDING LLC,Finance Company,CHARLOTTE,NC
538,3643855,2039264,EVEREST FUNDING LLC,Finance Company,CHARLOTTE,NC
539,3643846,2039264,BLACK MOUNTAIN FUNDING LLC,Finance Company,CHARLOTTE,NC
540,3092837,2039264,LAGUNA FUNDING LLC,Finance Company,CHARLOTTE,NC
541,3318041,2039264,L.A. FUNDING LLC,Finance Company,CHARLOTTE,NC
542,3434464,2039264,WILLOWBROOK FUNDING LLC,Finance Company,CHARLOTTE,NC
543,3434419,2039264,OTTER LAKE FUNDING LLC,Finance Company,CHARLOTTE,NC
544,3448694,2039264,ZEUS TRADING LLC,Finance Company,CHARLOTTE,NC
545,3448612,2039264,APOLLO TRADING LLC,Finance Company,CHARLOTTE,NC
546,3317428,2039264,WATERVILLE FUNDING LLC,Finance Company,CHARLOTTE,NC
547,3317419,2039264,LINVILLE FUNDING LLC,Finance Company,CHARLOTTE,NC
548,3328705,2039264,RED FOX FUNDING LLC,Finance Company,CHARLOTTE,NC
549,3871425,2039264,BALTIC FUNDING LLC,Finance Company,CHARLOTTE,NC
550,3328684,2039264,RAINTREE TRADING LLC,Finance Company,CHARLOTTE,NC
551,3236501,2039264,KALDI FUNDING LLC,Finance Company,CHARLOTTE,NC
552,3236499,2039264,DIAMOND SPRINGS TRADING LLC,Finance Company,CHARLOTTE,NC
553,3236480,2039264,CYPRESS POINT TRADING LLC,Finance Company,CHARLOTTE,NC
554,3367469,2039264,AUGUSTA TRADING LLC,Finance Company,CHARLOTTE,NC
555,3627556,2039264,HAMPTON FUNDING LLC,Finance Company,CHARLOTTE,NC
556,3485130,480228,HEALTHLOGIC SYSTEMS CORPORATION,Domestic Entity Other,TUCKER,GA
557,4404745,480228,SHOVEL WORKS ONE LLC,Domestic Entity Other,BOSTON,MA
558,5332500,480228,"WEST RIVER PHASE 1A, LP",Domestic Entity Other,TAMPA,FL
559,4986380,480228,BANC OF AMERICA COMMUNITY HOUSING INVESTMENT FUND IX LP,Domestic Entity Other,CHICAGO,IL
560,5318166,480228,"GARNET LIHTC FUND XXIX, LLC",Domestic Entity Other,CEDAR RAPIDS,IA
561,5318175,480228,"LIHTC FUND 2013-5, LLC",Domestic Entity Other,ST. LOUIS,MO
562,5453339,480228,"LINC-CORE FAIRVIEW METRO, LP",Domestic Entity Other,RANCHO CUCAMONGA,CA
563,4986371,480228,"TERRACE AT WALNUT CREEK, LTD., THE",Domestic Entity Other,AUSTIN,TX
564,5332489,480228,"HERMAN HELLMAN MASTER TENANT, LLC",Domestic Entity Other,SHERMAN OAKS,CA
565,4986399,480228,"CARLTON VIEWS I, LLC",Domestic Entity Other,RICHMOND,VA
566,5453320,480228,"AMTEX LIMESTONE FUND, LP",Domestic Entity Other,AGOURA HILLS,CA
567,4443669,480228,PARK 7 RESIDENTIAL LIMITED PARTNERSHIP,Domestic Entity Other,BETHESDA,MD
568,5318148,480228,"490 SVN HOUSING ASSOCIATES, LP",Domestic Entity Other,SAN FRANCISCO,CA
569,5332498,480228,"SUMMER PARK FRESNO, L.P.",Domestic Entity Other,SAN RAFAEL,CA
570,5727740,480228,"CHICO PACIFIC ASSOCIATES III, A CALIFORNIA LIMITED PARTNERSHIP",Domestic Entity Other,EAGLE,ID
571,5211641,480228,BRIGHTON MARINE HOUSING LIMITED PARTNERSHIP,Domestic Entity Other,BOSTON,MA
572,4460004,480228,"ROLLING GREEN GROUP PARTNERS, LTD.",Domestic Entity Other,WINTER PARK,FL
573,5332470,480228,"BANA COMMUNITY INVESTMENTS, INC.",Domestic Entity Other,CHARLOTTE,NC
574,5318139,480228,AURELIUS CROMPOND LLC,Domestic Entity Other,PLEASANTVILLE,NY
575,4460013,480228,GLISAN COMMONS PHASE I LIMITED PARTNERSHIP,Domestic Entity Other,PORTLAND,OR
576,5449211,480228,PITT COMMONWEALTH MASTER TENANT LLC,Domestic Entity Other,NEW YORK,NY
577,5443068,480228,RAYMOND JAMES HOUSING OPPORTUNITIES FUND 65 L.L.C.,Domestic Entity Other,ST. PETERSBURG,FL
578,4195829,480228,HWA-850 EASTWOOD LIMITED PARTNERSHIP,Domestic Entity Other,CHICAGO,IL
579,5318120,480228,BEL COMMUNITY HOUSING LLC,Domestic Entity Other,BROOKLYN,NY
580,5449190,480228,"ESTERRA PARK 4 PERCENT, LLC",Domestic Entity Other,SPOKANE,WA
581,4195838,480228,ROCKWOOD HOUSING LIMITED PARTNERSHIP,Domestic Entity Other,PORTLAND,OR
582,4443650,480228,BANC OF AMERICA COMMUNITY HOUSING INVESTMENT FUND VII LP,Domestic Entity Other,CHICAGO,IL
583,5449202,480228,"ESTERRA PARK 9 PERCENT, LLC",Domestic Entity Other,SPOKANE,WA
584,3319310,480228,DOVER MORTGAGE CAPITAL CORPORATION,Domestic Entity Other,CHARLOTTE,NC
585,3319329,3319310,DOVER TWO MORTGAGE CAPITAL CORPORATION,Domestic Entity Other,CHARLOTTE,NC
586,4118015,480228,"LORENA APARTMENTS, A CALIFORNIA LIMITED PARTNERSHIP",Domestic Entity Other,MARLTON,NJ
587,5809758,480228,"RUSSELL SENIORS IV, LLC",Domestic Entity Other,LAS VEGAS,NV
588,5318232,480228,"OSCEOLA PALOS VERDES, LTD.",Domestic Entity Other,KISSIMMEE,FL
589,5332564,480228,NOQUOCHOKE VILLAGE LLC,Domestic Entity Other,BOSTON,MA
590,5809749,480228,"MIRAMAR DEVELOPMENT, LP",Domestic Entity Other,NEW YORK,NY
591,5318241,480228,RAVEN HALL LLC,Domestic Entity Other,JERICHO,NY
592,5453405,480228,CHESTNUT COMMONS APARTMENTS LLC,Domestic Entity Other,BROOKLYN,NY
593,2895424,480228,U.S. TRUST COMPANY OF DELAWARE,Non-deposit Trust Company - Non-member,WILMINGTON,DE
594,5453384,480228,"UNRUH 1040, L.P.",Domestic Entity Other,LOS ANGELES,CA
595,5318214,480228,NH HERITAGE LP,Domestic Entity Other,HOUSTON,TX
596,5078602,480228,HUDSON HOUSING TAX CREDIT FUND LXXIV LP,Domestic Entity Other,NEW YORK,NY
597,1173264,480228,BANC OF AMERICA SECURITIES ASIA LIMITED,International Nonbank Sub of Domestic Entities,HONG KONG,HONG KONG                               
598,5318223,480228,"LIHTC FUND XLV, LLC",Domestic Entity Other,CEDAR RAPIDS,IA
599,5332555,480228,"PIONEER APARTMENTS, LLLP",Domestic Entity Other,ST. PAUL,MN
600,5078581,480228,PARK 215 LIMITED PARTNERSHIP,Domestic Entity Other,STAMFORD,CT
601,5332537,480228,"AMTEX LAVON FUND, LP",Domestic Entity Other,AGOURA HILLS,CA
602,5809730,480228,"MATTAPAN STATION 9, LLC",Domestic Entity Other,BOSTON,MA
603,5453366,480228,LONG VISTA APARTMENTS LLC,Domestic Entity Other,ANNAPOLIS,MD
604,4443696,480228,"VB HOUSING, LLC",Domestic Entity Other,DUBLIN,OH
605,5332546,480228,"CC1 OWNER, LLC",Domestic Entity Other,WALTHAM,MA
606,5078590,480228,GM MARYLAND LLC,Domestic Entity Other,CLEVELAND,OH
607,5809721,480228,"MATTAPAN STATION 4, LLC",Domestic Entity Other,BOSTON,MA
608,5371451,480228,EAST 138TH STREET LLC,Domestic Entity Other,NEW YORK,NY
609,5318205,480228,"NEW GRACE WEST URBAN RENEWAL, LLC",Domestic Entity Other,NEW YORK,NY
610,1986129,480228,BANK OF AMERICA EUROPE DESIGNATED ACTIVITY COMPANY,International Nonbank Sub of Domestic Entities,DUBLIN,IRELAND                                 
611,5332519,480228,"VAN STORY BRANCH APARTMENTS, LLC",Domestic Entity Other,COLUMBIA,MD
612,5453348,480228,RED STONE EQUITY - FUND 76 LIMITED PARTNERSHIP,Domestic Entity Other,CLEVELAND,OH
613,5332528,480228,WEYMOUTH SENIOR LLC,Domestic Entity Other,ANNAPOLIS,MD
614,5318193,480228,"LIHTC FUND 53, LLC",Domestic Entity Other,CEDAR RAPIDS,IA
615,3696196,480228,"CREATIVE CHOICE HOMES XXIX, LTD.",Domestic Entity Other,PALM BEACH GARDENS,FL
616,5371442,480228,"EMERALD VILLAS PHASE TWO, LLC",Domestic Entity Other,MIAMI,FL
617,5453357,480228,"ROSE NORRIS HOMES, LLC",Domestic Entity Other,NEW YORK,NY
618,5346860,480228,"ADMINISTRADORA BA, S.A. DE C.V.",International Nonbank Sub of Domestic Entities,MEXICO CITY,MEXICO                                  
619,5375637,480228,"1990 FOLSOM HOUSING ASSOCIATES, L.P.",Domestic Entity Other,SAN FRANCISCO,CA
620,4368016,480228,"HAMILTON II, L.P.",Domestic Entity Other,PORTSMOUTH,VA
621,3155581,480228,HARBOUR TOWN FUNDING LLC,Domestic Entity Other,CHARLOTTE,NC
622,5453469,480228,RADROC LLC,Domestic Entity Other,GREAT NECK,NY
623,4492939,480228,"NORTHWEST PROPERTIES II, LTD.",Domestic Entity Other,MIAMI,FL
624,5545609,480228,"BEACON VILLA, L.P.",Domestic Entity Other,LOS ANGELES,CA
625,5453450,480228,DECKER LOFTS LTD.,Domestic Entity Other,AUSTIN,TX
626,4368025,480228,"NATOMA FAMILY HOUSING, L.P.",Domestic Entity Other,SAN FRANCISCO,CA
627,3696235,480228,U.S.A. INSTITUTIONAL TAX CREDIT FUND LXII L.P.,Domestic Entity Other,GREENWICH,CT
628,5162631,480228,BRENNAN POINTE II LIMITED PARTNERSHIP,Domestic Entity Other,WESTERVILLE,OH
629,5162640,480228,WOODWARD LOFTS LLC,Domestic Entity Other,ST. LOUIS,MO
630,5375628,480228,"EAST VILLAGE PSH, L.P.",Domestic Entity Other,SAN DIEGO,CA
631,4492957,480228,"NORTHWEST PROPERTIES IV, LTD.",Domestic Entity Other,MIAMI,FL
632,4222565,480228,"VERMONT 4925, L.P.",Domestic Entity Other,LOS ANGELES,CA
633,5162613,480228,"CLAYTON EUCLID MT, LLC",Domestic Entity Other,ST. LOUIS,MO
634,5453432,480228,OAK PARK I HOUSING OWNER LLC,Domestic Entity Other,BOSTON,MA
635,5453441,480228,"PNC HTC FUND 1, LLC",Domestic Entity Other,PORTLAND,OR
636,5162622,480228,"FW CAMPUS APARTMENTS, LP",Domestic Entity Other,FORT WORTH,TX
637,4492911,480228,"JOE MORETTI PRESERVATION PHASE ONE, LLC",Domestic Entity Other,MIAMI,FL
638,5545597,480228,ALAZAN LOFTS LTD.,Domestic Entity Other,SAN ANTONIO,TX
639,3880593,480228,BANA PRESERVATION CORPORATION,Domestic Entity Other,SALT LAKE CITY,UT
640,5318250,480228,"LIHTC FUND XLIX, LLC",Domestic Entity Other,CEDAR RAPIDS,IA
641,3970702,480228,"STATESVILLE AVENUE HOMES, LLC",Domestic Entity Other,CHARLOTTE,NC
642,5453414,480228,"WRDG T3A, LP",Domestic Entity Other,TAMPA,FL
643,4367989,480228,"RIVER RIDGE GROUP PARTNERS, LTD.",Domestic Entity Other,WINTER PARK,FL
644,5453423,480228,"CAMPUS TOWERS APARTMENTS, LLLP",Domestic Entity Other,BOCA RATON,FL
645,3155602,480228,JUPITER LOAN FUNDING LLC,Domestic Entity Other,CHARLOTTE,NC
646,4367998,480228,"CHINATOWN METRO APARTMENTS, L.P.",Domestic Entity Other,LOS ANGELES,CA
647,4802770,480228,KERRVILLE SENIOR APARTMENTS LIMITED PARTNERSHIP,Domestic Entity Other,SARASOTA,FL
648,2355366,480228,BANC OF AMERICA PUBLIC CAPITAL CORP,Domestic Entity Other,CHARLOTTE,NC
649,2734327,2355366,"BAPCC, LLC",Domestic Entity Other,BOSTON,MA
650,2742443,480228,SPRINGFIELD FINANCE AND DEVELOPMENT CORPORATION,Domestic Entity Other,SPRINGFIELD,MO
651,4933834,480228,"HOLLY COURTS HOUSING ASSOCIATES, L.P.",Domestic Entity Other,SAN FRANCISCO,CA
652,5716173,480228,"MANGINI PLACE AFFORDABLE, LP",Domestic Entity Other,SACRAMENTO,CA
653,5279940,480228,"CAMINO 23, L.P.",Domestic Entity Other,BERKELEY,CA
654,5036237,480228,APOLLO DYE II ASSOCIATES LLC,Domestic Entity Other,KINGSTON,PA
655,5716164,480228,"BANC OF AMERICA HOUSING FUND XVI LIMITED PARTNERSHIP, LLLP, THE",Domestic Entity Other,COLUMBIA,MD
656,4933843,480228,HUNTERS POINT EAST WEST LP,Domestic Entity Other,SAN FRANCISCO,CA
657,5425336,480228,"GANNET POINTE, LTD.",Domestic Entity Other,KISSIMMEE,FL
658,4933807,480228,"491 31ST AVE, L.P.",Domestic Entity Other,SAN FRANCISCO,CA
659,5716155,480228,"900 E BROADWAY, L.P.",Domestic Entity Other,LOS ANGELES,CA
660,4802734,480228,"NTCP 2014-B, LLC",Domestic Entity Other,COLUMBUS,OH
661,2504913,480228,"BANC OF AMERICA CREDIT PRODUCTS, INC.",Domestic Entity Other,NEW YORK,NY
662,5036219,480228,"ALLEN STREET RESIDENTIAL, LLC",Domestic Entity Other,CHARLOTTE,NC
663,5425345,480228,BANC OF AMERICA COMMUNITY HOUSING INVESTMENT FUND XI LP,Domestic Entity Other,CHICAGO,IL
664,5279931,480228,"CREEKVIEW HOUSING, LLC",Domestic Entity Other,DUBLIN,OH
665,4933825,480228,"BAY STREET, L.P.",Domestic Entity Other,SAN FRANCISCO,CA
666,5279913,480228,HUDSON HOUSING TAX CREDIT FUND LXXXI LP,Domestic Entity Other,NEW YORK,NY
667,5716146,480228,LOCKBOURNE GREENE LIMITED PARTNERSHIP,Domestic Entity Other,COLUMBUS,OH
668,5425318,480228,CLARK COMMONS LIMITED DIVIDEND HOUSING ASSOCIATION LLC,Domestic Entity Other,BUFFALO,NY
669,4802743,480228,"130 MODERN, LLC",Domestic Entity Other,PELHAM,NY
670,4890807,480228,"NTCP 2015-B, LLC",Domestic Entity Other,COLUMBUS,OH
671,5425327,480228,"MIRAMONTE PSH, L.P.",Domestic Entity Other,LOS ANGELES,CA
672,4933816,480228,"1880 PINE, L.P.",Domestic Entity Other,SAN FRANCISCO,CA
673,5279922,480228,"BANC OF AMERICA HOUSING FUND XII LIMITED PARTNERSHIP, LLLP, THE",Domestic Entity Other,COLUMBIA,MD
674,3539145,480228,BLUE FINN S. A R.L.,International Nonbank Sub of Domestic Entities,BERTRANGE,LUXEMBOURG                              
675,4327684,480228,"WARNER CREEK SENIOR HOUSING, L.P.",Domestic Entity Other,HAYWARD,CA
676,3963133,480228,ST. AIDAN'S LLC,Domestic Entity Other,BOSTON,MA
677,3811579,480228,CENTER RIDGE APARTMENTS LLLP,Domestic Entity Other,TUCSON,AZ
678,4933900,480228,"939 & 951 EDDY ASSOCIATES, L.P.",Domestic Entity Other,SAN FRANCISCO,CA
679,4575506,480228,"COMM22 SENIOR HOUSING, L.P.",Domestic Entity Other,SAN FRANCISCO,CA
680,4731142,480228,"LEXINGTON COURT GROUP PARTNERS, LTD.",Domestic Entity Other,WINTER PARK,FL
681,4933898,480228,"430 TURK ASSOCIATES, L.P.",Domestic Entity Other,SAN FRANCISCO,CA
682,5230875,480228,"TFJG PRICE STREET APTS. I, L.P.",Domestic Entity Other,VIRGINIA BEACH,VA
683,4575494,480228,"CATAWBA SENIOR HOUSING, LLC",Domestic Entity Other,CHARLOTTE,NC
684,3789043,480228,CENTERLINE HOUSING PARTNERSHIP I L.P. - SERIES 3,Domestic Entity Other,NEW YORK,NY
685,4397324,480228,"EL NORTE HOUSING ASSOCIATES, L.P.",Domestic Entity Other,SAN DIEGO,CA
686,4575515,480228,WESTERN CENTER RESERVE LLC,Domestic Entity Other,CINCINNATI,OH
687,4933919,480228,"BOAUSBLIHTC FUND 2015-7, LLC",Domestic Entity Other,ST. LOUIS,MO
688,5230857,480228,FREEDMAN POINT LIMITED PARTNERSHIP,Domestic Entity Other,COLUMBUS,OH
689,4397333,480228,"LA TERRAZA AT LOMAS DEL SUR, LTD.",Domestic Entity Other,LAREDO,TX
690,5013788,480228,VAN SINDEREN PLAZA LLC,Domestic Entity Other,PELHAM,NY
691,5230866,480228,FOUNTAIN SEAVIEW B6 LIMITED PARTNERSHIP,Domestic Entity Other,ROSLYN,NY
692,4397342,480228,"LIHTC FUND 2012-4, LLC",Domestic Entity Other,ST. LOUIS,MO
693,5013779,480228,"BOAUSBLIHTC FUND 2016-1, LLC",Domestic Entity Other,ST. LOUIS,MO
694,3817759,480228,"BROOKSIDE ASSOCIATES II, LLC",Domestic Entity Other,ROCHESTER,NY
695,3789089,480228,MIDLAND CORPORATE TAX CREDIT XVII LIMITED PARTNERSHIP,Domestic Entity Other,BOSTON,MA
696,2650379,480228,ASSET BACKED FUNDING CORPORATION,Domestic Entity Other,CHARLOTTE,NC
697,5013742,480228,ADDEN REDEVELOPMENT LLC,Domestic Entity Other,BOSTON,MA
698,4933870,480228,"PACIFIC AVENUE, L.P.",Domestic Entity Other,SAN FRANCISCO,CA
699,4327666,480228,"BANC OF AMERICA HOUSING FUND IX LIMITED PARTNERSHIP, LLLP, THE",Domestic Entity Other,COLUMBIA,MD
700,4933861,480228,"666 ELLIS, L.P.",Domestic Entity Other,SAN FRANCISCO,CA
701,4933889,480228,"1209 ROSE, LLC",Domestic Entity Other,BALTIMORE,MD
702,4731133,480228,"1701 MLK, L.P.",Domestic Entity Other,BERKELEY,CA
703,5013760,480228,COLUMBIA HILLS WEST LIMITED PARTNERSHIP,Domestic Entity Other,ARLINGTON,VA
704,3817740,480228,2300 PENNSYLVANIA AVENUE LLC,Domestic Entity Other,WASHINGTON,DC
705,3811597,480228,OLYMPIC AND SOUNDVIEW LLC,Domestic Entity Other,EVERETT,WA
706,3789070,480228,MIDLAND CORPORATE TAX CREDIT VII LIMITED PARTNERSHIP,Domestic Entity Other,BOSTON,MA
707,4731124,480228,BANC OF AMERICA COMMUNITY HOUSING INVESTMENT FUND VIII LP,Domestic Entity Other,CHICAGO,IL
708,5013751,480228,COLUMBIA HILLS EAST LIMITED PARTNERSHIP,Domestic Entity Other,ARLINGTON,VA
709,3789061,480228,CENTERLINE HOUSING PARTNERSHIP I L.P. - SERIES 4,Domestic Entity Other,NEW YORK,NY
710,3789119,480228,NEF COMMUNITY INVESTMENT FUND LIMITED PARTNERSHIP,Domestic Entity Other,CHICAGO,IL
711,4038980,480228,"PERRYMAN STATION ASSOCIATES, LP",Domestic Entity Other,ANNAPOLIS,MD
712,5833052,480228,ALDER STREET HOUSING PARTNERS LIMITED PARTNERSHIP,Domestic Entity Other,PORTLAND,OR
713,5734739,480228,"MP 414 PETALUMA ASSOCIATES, LP",Domestic Entity Other,FOSTER CITY,CA
714,4178251,480228,BLAIR MILL AFFORDABLE ASSOCIATES LLC,Domestic Entity Other,PARK CITY,UT
715,5833043,480228,OGDEN TALMAN A1 RESIDENTIAL LP,Domestic Entity Other,CHICAGO,IL
716,4962629,480228,"GUNDRY HILL, L.P.",Domestic Entity Other,LOS ANGELES,CA
717,3832118,480228,"CANTERBURY HOUSE - MICHIGAN CITY, L.P.",Domestic Entity Other,INDIANAPOLIS,IN
718,1112094,480228,BANCBOSTON VENTURES INC.,Domestic Entity Other,BOSTON,MA
719,5515611,480228,"AMCAL ANTIOCH FUND, LP",Domestic Entity Other,AGOURA HILLS,CA
720,4038999,480228,"HAMMARLEE HOUSE ASSOCIATES, LP",Domestic Entity Other,ANNAPOLIS,MD
721,5515590,480228,EAST HILLS ASSOCIATES LP,Domestic Entity Other,BAKERSFIELD,CA
722,3789100,480228,BOSTON FINANCIAL AFFORDABLE HOUSING FUND V LIMITED PARTNERSHIP,Domestic Entity Other,BOSTON,MA
723,5515602,480228,"ARBOR AT WAYFOREST, THE L.P.",Domestic Entity Other,HOUSTON,TX
724,4039008,480228,"TRINITY QUALITY HOUSING, L.P.",Domestic Entity Other,FORT WORTH,TX
725,4962610,480228,"VERANDAS OF PUNTA GORDA II, THE LLLP",Domestic Entity Other,BUFFALO,NY
726,4397351,480228,"CROCKETT PINE RIDGE MANOR, LP",Domestic Entity Other,PORT ARTHUR,TX
727,3322196,480228,BOSTON FINANCIAL FLEET AFFORDABLE HOUSING FUND LIMITED PARTNERSHIP,Domestic Entity Other,BOSTON,MA
728,5515572,480228,MCKINNEY FLATS LTD.,Domestic Entity Other,CLEVELAND,OH
729,5734720,480228,OLBISTON APARTMENTS LLC,Domestic Entity Other,ROME,NY
730,4933928,480228,"ROBERT PITTS HOUSING PARTNERS, L.P.",Domestic Entity Other,IRVINE,CA
731,3789146,480228,HERITAGE PARK APARTMENTS ROSEVILLE LP,Domestic Entity Other,SACRAMENTO,CA
732,5515581,480228,"BIG BRICK BUILDINGS MT, LLC",Domestic Entity Other,ST. LOUIS,MO
733,5013797,480228,SACL FARMERS LLC,Domestic Entity Other,ELMSFORD,NY
734,3381595,480228,BANK OF AMERICA CDFI FUNDING CORPORATION,Domestic Entity Other,BOSTON,MA
735,4038962,480228,"ST. LUKE'S PRESERVATION PARTNERS, L.P.",Domestic Entity Other,WASHINGTON,DC
736,4178224,480228,BEECHNUT OAKS LP,Domestic Entity Other,HEMPSTEAD,TX
737,3789137,480228,SP ST JAMES LP,Domestic Entity Other,CLEARWATER,FL
738,3328330,480228,"BANC OF AMERICA HOUSING FUND VI LIMITED PARTNERSHIP, LLLP, THE",Domestic Entity Other,COLUMBIA,MD
739,5230884,480228,"TFJG PRICE STREET APTS. II, L.P.",Domestic Entity Other,VIRGINIA BEACH,VA
740,3832145,480228,OLMSTED GREEN RENTAL I LLC,Domestic Entity Other,DORCHESTER,MA
741,4178233,480228,U.S.A. INSTITUTIONAL TAX CREDIT FUND LXXXII L.P.,Domestic Entity Other,GREENWICH,CT
742,5230893,480228,"EP SANDOVAL TWO, LP",Domestic Entity Other,EL PASO,TX
743,3789128,480228,U.S.A. INSTITUTIONAL TAX CREDIT FUND XXXVII L.P.,Domestic Entity Other,GREENWICH,CT
744,3021136,480228,RIVIERA FUNDING LLC,Domestic Entity Other,CHARLOTTE,NC
